,player,player_url,position,score,manager_id,opponent_id,matchup_url,manager,league_url
3,J. Jeudy,https://sports.yahoo.com/nfl/players/32685,WR,4.63,4,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=2&mid1=4&mid2=9,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
4,J. Jacobs,https://sports.yahoo.com/nfl/players/31856,RB,8.68,4,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=2&mid1=4&mid2=9,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
5,T. Etienne Jr.,https://sports.yahoo.com/nfl/players/33413,RB,5.25,4,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=2&mid1=4&mid2=9,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
6,D. Njoku,https://sports.yahoo.com/nfl/players/30142,TE,6,4,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=2&mid1=4&mid2=9,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
7,B. Aiyuk,https://sports.yahoo.com/nfl/players/32695,WR,6.88,4,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=2&mid1=4&mid2=9,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
8,D. Watson,https://sports.yahoo.com/nfl/players/30125,QB,13.95,4,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=2&mid1=4&mid2=9,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Dallas,https://sports.yahoo.com/nfl/teams/dallas/,DEF,19.5,4,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=2&mid1=4&mid2=9,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
0,J. Herbert,https://sports.yahoo.com/nfl/players/32676,QB,33.35,4,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=4&mid2=3,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
1,C. Lamb,https://sports.yahoo.com/nfl/players/32687,WR,9.53,4,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=4&mid2=3,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
2,D. Metcalf,https://sports.yahoo.com/nfl/players/31896,WR,17,4,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=4&mid2=3,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
3,A. Cooper,https://sports.yahoo.com/nfl/players/28392,WR,24,4,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=4&mid2=3,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
4,J. Jacobs,https://sports.yahoo.com/nfl/players/31856,RB,9.95,4,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=4&mid2=3,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
5,T. Etienne Jr.,https://sports.yahoo.com/nfl/players/33413,RB,17.05,4,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=4&mid2=3,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
6,D. Njoku,https://sports.yahoo.com/nfl/players/30142,TE,4.5,4,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=4&mid2=3,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
7,G. Pickens,https://sports.yahoo.com/nfl/players/34007,WR,11.38,4,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=4&mid2=3,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
8,D. Watson,https://sports.yahoo.com/nfl/players/30125,QB,24.05,4,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=4&mid2=3,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Dallas,https://sports.yahoo.com/nfl/teams/dallas/,DEF,3.5,4,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=4&mid2=3,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
0,J. Herbert,https://sports.yahoo.com/nfl/players/32676,QB,25.05,4,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=4&mid2=2,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
1,C. Lamb,https://sports.yahoo.com/nfl/players/32687,WR,13.7,4,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=4&mid2=2,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
2,D. Metcalf,https://sports.yahoo.com/nfl/players/31896,WR,11.75,4,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=4&mid2=2,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
3,A. Cooper,https://sports.yahoo.com/nfl/players/28392,WR,2.5,4,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=4&mid2=2,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
4,J. Jacobs,https://sports.yahoo.com/nfl/players/31856,RB,25.93,4,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=4&mid2=2,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
5,T. Etienne Jr.,https://sports.yahoo.com/nfl/players/33413,RB,9.13,4,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=4&mid2=2,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
6,S. LaPorta,https://sports.yahoo.com/nfl/players/40064,TE,9,4,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=4&mid2=2,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
7,B. Aiyuk,https://sports.yahoo.com/nfl/players/32695,WR,21.5,4,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=4&mid2=2,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
8,R. Wilson,https://sports.yahoo.com/nfl/players/25785,QB,24.45,4,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=4&mid2=2,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Dallas,https://sports.yahoo.com/nfl/teams/dallas/,DEF,28,4,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=4&mid2=2,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
0,R. Wilson,https://sports.yahoo.com/nfl/players/25785,QB,20.7,4,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=4&mid2=7,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
1,C. Lamb,https://sports.yahoo.com/nfl/players/32687,WR,8.13,4,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=4&mid2=7,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
2,G. Pickens,https://sports.yahoo.com/nfl/players/34007,WR,26.85,4,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=4&mid2=7,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
3,B. Aiyuk,https://sports.yahoo.com/nfl/players/32695,WR,9.25,4,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=4&mid2=7,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
4,J. Jacobs,https://sports.yahoo.com/nfl/players/31856,RB,17.9,4,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=4&mid2=7,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
5,T. Etienne Jr.,https://sports.yahoo.com/nfl/players/33413,RB,35.6,4,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=4&mid2=7,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
6,S. LaPorta,https://sports.yahoo.com/nfl/players/40064,TE,19.38,4,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=4&mid2=7,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
7,D. Achane,https://sports.yahoo.com/nfl/players/40118,RB,21.35,4,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=4&mid2=7,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
8,K. Herbert,https://sports.yahoo.com/nfl/players/33605,RB,7.6,4,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=4&mid2=7,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Dallas,https://sports.yahoo.com/nfl/teams/dallas/,DEF,4.5,4,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=4&mid2=7,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
0,J. Herbert,https://sports.yahoo.com/nfl/players/32676,QB,21.1,4,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=4&mid2=8,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
1,C. Lamb,https://sports.yahoo.com/nfl/players/32687,WR,18.13,4,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=4&mid2=8,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
2,D. Metcalf,https://sports.yahoo.com/nfl/players/31896,WR,10.63,4,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=4&mid2=8,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
3,B. Aiyuk,https://sports.yahoo.com/nfl/players/32695,WR,11.5,4,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=4&mid2=8,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
4,J. Jacobs,https://sports.yahoo.com/nfl/players/31856,RB,10.7,4,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=4&mid2=8,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
5,T. Etienne Jr.,https://sports.yahoo.com/nfl/players/33413,RB,22.5,4,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=4&mid2=8,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
6,S. LaPorta,https://sports.yahoo.com/nfl/players/40064,TE,6.5,4,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=4&mid2=8,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
7,D. Foreman,https://sports.yahoo.com/nfl/players/30202,RB,7.25,4,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=4&mid2=8,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
8,R. Wilson,https://sports.yahoo.com/nfl/players/25785,QB,7.85,4,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=4&mid2=8,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Dallas,https://sports.yahoo.com/nfl/teams/dallas/,DEF,9,4,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=4&mid2=8,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
0,J. Herbert,https://sports.yahoo.com/nfl/players/32676,QB,13.45,4,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=4&mid2=6,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
1,B. Aiyuk,https://sports.yahoo.com/nfl/players/32695,WR,9.63,4,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=4&mid2=6,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
2,A. Cooper,https://sports.yahoo.com/nfl/players/28392,WR,3.75,4,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=4&mid2=6,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
3,J. Jeudy,https://sports.yahoo.com/nfl/players/32685,WR,10.5,4,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=4&mid2=6,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
4,J. Jacobs,https://sports.yahoo.com/nfl/players/31856,RB,4.75,4,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=4&mid2=6,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
5,T. Etienne Jr.,https://sports.yahoo.com/nfl/players/33413,RB,21.8,4,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=4&mid2=6,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
6,S. LaPorta,https://sports.yahoo.com/nfl/players/40064,TE,9.5,4,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=4&mid2=6,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
7,G. Pickens,https://sports.yahoo.com/nfl/players/34007,WR,15.88,4,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=4&mid2=6,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
8,D. Watson,https://sports.yahoo.com/nfl/players/30125,QB,-1.75,4,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=4&mid2=6,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Las Vegas,https://sports.yahoo.com/nfl/teams/las-vegas/,DEF,8.5,4,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=4&mid2=6,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
0,J. Herbert,https://sports.yahoo.com/nfl/players/32676,QB,27,4,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=4&mid2=10,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
1,G. Pickens,https://sports.yahoo.com/nfl/players/34007,WR,9.25,4,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=4&mid2=10,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
2,C. Lamb,https://sports.yahoo.com/nfl/players/32687,WR,38.95,4,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=4&mid2=10,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
3,B. Aiyuk,https://sports.yahoo.com/nfl/players/32695,WR,16.13,4,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=4&mid2=10,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
4,J. Jacobs,https://sports.yahoo.com/nfl/players/31856,RB,16.48,4,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=4&mid2=10,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
5,T. Etienne Jr.,https://sports.yahoo.com/nfl/players/33413,RB,26.15,4,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=4&mid2=10,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
6,S. LaPorta,https://sports.yahoo.com/nfl/players/40064,TE,17.13,4,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=4&mid2=10,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
7,D. Metcalf,https://sports.yahoo.com/nfl/players/31896,WR,10.88,4,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=4&mid2=10,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
8,R. Wilson,https://sports.yahoo.com/nfl/players/25785,QB,18.7,4,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=4&mid2=10,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Dallas,https://sports.yahoo.com/nfl/teams/dallas/,DEF,20.5,4,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=4&mid2=10,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
0,J. Herbert,https://sports.yahoo.com/nfl/players/32676,QB,8.5,4,5,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=4&mid2=5,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
1,G. Pickens,https://sports.yahoo.com/nfl/players/34007,WR,0.88,4,5,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=4&mid2=5,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
2,C. Lamb,https://sports.yahoo.com/nfl/players/32687,WR,27.38,4,5,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=4&mid2=5,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
3,A. Cooper,https://sports.yahoo.com/nfl/players/28392,WR,25.88,4,5,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=4&mid2=5,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
4,J. Jacobs,https://sports.yahoo.com/nfl/players/31856,RB,21.8,4,5,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=4&mid2=5,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
5,R. Johnson,https://sports.yahoo.com/nfl/players/40162,RB,2.23,4,5,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=4&mid2=5,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
6,D. Kincaid,https://sports.yahoo.com/nfl/players/40048,TE,13.13,4,5,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=4&mid2=5,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
7,D. Metcalf,https://sports.yahoo.com/nfl/players/31896,WR,6.75,4,5,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=4&mid2=5,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
8,D. Watson,https://sports.yahoo.com/nfl/players/30125,QB,21.15,4,5,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=4&mid2=5,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Dallas,https://sports.yahoo.com/nfl/teams/dallas/,DEF,4,4,5,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=4&mid2=5,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
0,J. Herbert,https://sports.yahoo.com/nfl/players/32676,QB,31.65,4,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=4&mid2=1,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
1,C. Lamb,https://sports.yahoo.com/nfl/players/32687,WR,37.78,4,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=4&mid2=1,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
2,B. Aiyuk,https://sports.yahoo.com/nfl/players/32695,WR,14.38,4,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=4&mid2=1,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
3,D. Metcalf,https://sports.yahoo.com/nfl/players/31896,WR,15.75,4,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=4&mid2=1,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
4,J. Jacobs,https://sports.yahoo.com/nfl/players/31856,RB,11.98,4,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=4&mid2=1,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
5,T. Etienne Jr.,https://sports.yahoo.com/nfl/players/33413,RB,5.63,4,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=4&mid2=1,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
6,S. LaPorta,https://sports.yahoo.com/nfl/players/40064,TE,7,4,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=4&mid2=1,Texas Achanesaw Massacre,https://football.fantasysports.yahoo.com/2023/f1/199957
